Date,Parameter,Value
3/1/2019 12:00:00 AM,Discharge,1.09
3/1/2019 12:00:00 AM,Level,1.063
3/2/2019 12:00:00 AM,Discharge,1.09
3/2/2019 12:00:00 AM,Level,1.035
3/3/2019 12:00:00 AM,Discharge,1.09
3/3/2019 12:00:00 AM,Level,1.052
3/4/2019 12:00:00 AM,Discharge,1.09
3/4/2019 12:00:00 AM,Level,1.072
3/5/2019 12:00:00 AM,Discharge,1.09
3/5/2019 12:00:00 AM,Level,1.057
3/6/2019 12:00:00 AM,Discharge,1.1
3/6/2019 12:00:00 AM,Level,1.067
3/7/2019 12:00:00 AM,Discharge,1.08
3/7/2019 12:00:00 AM,Level,0.701
3/8/2019 12:00:00 AM,Discharge,1.01
3/8/2019 12:00:00 AM,Level,0.658
3/9/2019 12:00:00 AM,Discharge,0.992
3/9/2019 12:00:00 AM,Level,0.654
3/10/2019 12:00:00 AM,Discharge,1.01
3/10/2019 12:00:00 AM,Level,0.658
3/11/2019 12:00:00 AM,Discharge,1.01
3/11/2019 12:00:00 AM,Level,0.658
3/12/2019 12:00:00 AM,Discharge,1.04
3/12/2019 12:00:00 AM,Level,0.662
3/13/2019 12:00:00 AM,Discharge,1.04
3/13/2019 12:00:00 AM,Level,0.668
3/14/2019 12:00:00 AM,Discharge,1.15
3/14/2019 12:00:00 AM,Level,0.686
3/15/2019 12:00:00 AM,Discharge,1.27
3/15/2019 12:00:00 AM,Level,0.698
3/16/2019 12:00:00 AM,Discharge,1.33
3/16/2019 12:00:00 AM,Level,0.708
3/17/2019 12:00:00 AM,Discharge,1.36
3/17/2019 12:00:00 AM,Level,0.708
3/18/2019 12:00:00 AM,Discharge,1.37
3/18/2019 12:00:00 AM,Level,0.708
3/19/2019 12:00:00 AM,Discharge,1.36
3/19/2019 12:00:00 AM,Level,0.706
3/20/2019 12:00:00 AM,Discharge,1.72
3/20/2019 12:00:00 AM,Level,0.764
3/21/2019 12:00:00 AM,Discharge,2
3/21/2019 12:00:00 AM,Level,0.785
3/22/2019 12:00:00 AM,Discharge,2.08
3/22/2019 12:00:00 AM,Level,0.79
3/23/2019 12:00:00 AM,Discharge,2.24
3/23/2019 12:00:00 AM,Level,0.807
3/24/2019 12:00:00 AM,Discharge,2.44
3/24/2019 12:00:00 AM,Level,0.828
3/25/2019 12:00:00 AM,Discharge,2.81
3/25/2019 12:00:00 AM,Level,0.866
3/26/2019 12:00:00 AM,Discharge,3.09
3/26/2019 12:00:00 AM,Level,0.892
3/27/2019 12:00:00 AM,Discharge,3.29
3/27/2019 12:00:00 AM,Level,0.911
3/28/2019 12:00:00 AM,Discharge,3.31
3/28/2019 12:00:00 AM,Level,0.913
3/29/2019 12:00:00 AM,Discharge,3.51
3/29/2019 12:00:00 AM,Level,0.931
3/30/2019 12:00:00 AM,Discharge,3.72
3/30/2019 12:00:00 AM,Level,0.95
3/31/2019 12:00:00 AM,Discharge,3.96
3/31/2019 12:00:00 AM,Level,0.971
4/1/2019 12:00:00 AM,Discharge,4.07
4/1/2019 12:00:00 AM,Level,0.98
4/2/2019 12:00:00 AM,Discharge,4.14
4/2/2019 12:00:00 AM,Level,0.986
4/3/2019 12:00:00 AM,Discharge,4.2
4/3/2019 12:00:00 AM,Level,0.992
4/4/2019 12:00:00 AM,Discharge,4.19
4/4/2019 12:00:00 AM,Level,0.991
4/5/2019 12:00:00 AM,Discharge,4.34
4/5/2019 12:00:00 AM,Level,1.004
4/6/2019 12:00:00 AM,Discharge,4.63
4/6/2019 12:00:00 AM,Level,1.028
4/7/2019 12:00:00 AM,Discharge,4.61
4/7/2019 12:00:00 AM,Level,1.026
4/8/2019 12:00:00 AM,Discharge,4.5
4/8/2019 12:00:00 AM,Level,1.017
4/9/2019 12:00:00 AM,Discharge,4.53
4/9/2019 12:00:00 AM,Level,1.019
4/10/2019 12:00:00 AM,Discharge,4.55
4/10/2019 12:00:00 AM,Level,1.021
4/11/2019 12:00:00 AM,Discharge,4.44
4/11/2019 12:00:00 AM,Level,1.012
4/12/2019 12:00:00 AM,Discharge,4.44
4/12/2019 12:00:00 AM,Level,1.012
4/13/2019 12:00:00 AM,Discharge,4.68
4/13/2019 12:00:00 AM,Level,1.031
4/14/2019 12:00:00 AM,Discharge,4.42
4/14/2019 12:00:00 AM,Level,1.011
4/15/2019 12:00:00 AM,Discharge,4.77
4/15/2019 12:00:00 AM,Level,1.039
4/16/2019 12:00:00 AM,Discharge,4.83
4/16/2019 12:00:00 AM,Level,1.044
4/17/2019 12:00:00 AM,Discharge,4.69
4/17/2019 12:00:00 AM,Level,1.032
4/18/2019 12:00:00 AM,Discharge,4.58
4/18/2019 12:00:00 AM,Level,1.023
4/19/2019 12:00:00 AM,Discharge,4.8
4/19/2019 12:00:00 AM,Level,1.042
4/20/2019 12:00:00 AM,Discharge,5.1
4/20/2019 12:00:00 AM,Level,1.065
4/21/2019 12:00:00 AM,Discharge,5.29
4/21/2019 12:00:00 AM,Level,1.08
4/22/2019 12:00:00 AM,Discharge,5.45
4/22/2019 12:00:00 AM,Level,1.092
4/23/2019 12:00:00 AM,Discharge,5.5
4/23/2019 12:00:00 AM,Level,1.096
4/24/2019 12:00:00 AM,Discharge,5.4
4/24/2019 12:00:00 AM,Level,1.089
4/25/2019 12:00:00 AM,Discharge,5.33
4/25/2019 12:00:00 AM,Level,1.083
4/26/2019 12:00:00 AM,Discharge,5.24
4/26/2019 12:00:00 AM,Level,1.076
4/27/2019 12:00:00 AM,Discharge,5.19
4/27/2019 12:00:00 AM,Level,1.072
4/28/2019 12:00:00 AM,Discharge,5.04
4/28/2019 12:00:00 AM,Level,1.06
4/29/2019 12:00:00 AM,Discharge,4.88
4/29/2019 12:00:00 AM,Level,1.048
4/30/2019 12:00:00 AM,Discharge,4.75
4/30/2019 12:00:00 AM,Level,1.037
5/1/2019 12:00:00 AM,Discharge,4.68
5/1/2019 12:00:00 AM,Level,1.032
5/2/2019 12:00:00 AM,Discharge,4.61
5/2/2019 12:00:00 AM,Level,1.026
5/3/2019 12:00:00 AM,Discharge,4.52
5/3/2019 12:00:00 AM,Level,1.019
5/4/2019 12:00:00 AM,Discharge,4.48
5/4/2019 12:00:00 AM,Level,1.015
5/5/2019 12:00:00 AM,Discharge,4.5
5/5/2019 12:00:00 AM,Level,1.017
5/6/2019 12:00:00 AM,Discharge,4.53
5/6/2019 12:00:00 AM,Level,1.019
5/7/2019 12:00:00 AM,Discharge,4.5
5/7/2019 12:00:00 AM,Level,1.017
5/8/2019 12:00:00 AM,Discharge,4.42
5/8/2019 12:00:00 AM,Level,1.01
5/9/2019 12:00:00 AM,Discharge,4.4
5/9/2019 12:00:00 AM,Level,1.009
5/10/2019 12:00:00 AM,Discharge,4.37
5/10/2019 12:00:00 AM,Level,1.006
5/11/2019 12:00:00 AM,Discharge,4.33
5/11/2019 12:00:00 AM,Level,1.003
5/12/2019 12:00:00 AM,Discharge,4.35
5/12/2019 12:00:00 AM,Level,1.004
5/13/2019 12:00:00 AM,Discharge,4.3
5/13/2019 12:00:00 AM,Level,1
5/14/2019 12:00:00 AM,Discharge,4.29
5/14/2019 12:00:00 AM,Level,0.999
5/15/2019 12:00:00 AM,Discharge,4.34
5/15/2019 12:00:00 AM,Level,1.004
5/16/2019 12:00:00 AM,Discharge,4.31
5/16/2019 12:00:00 AM,Level,1.001
5/17/2019 12:00:00 AM,Discharge,4.38
5/17/2019 12:00:00 AM,Level,1.007
5/18/2019 12:00:00 AM,Discharge,4.47
5/18/2019 12:00:00 AM,Level,1.015
5/19/2019 12:00:00 AM,Discharge,4.54
5/19/2019 12:00:00 AM,Level,1.02
5/20/2019 12:00:00 AM,Discharge,4.68
5/20/2019 12:00:00 AM,Level,1.032
5/21/2019 12:00:00 AM,Discharge,4.82
5/21/2019 12:00:00 AM,Level,1.043
5/22/2019 12:00:00 AM,Discharge,4.78
5/22/2019 12:00:00 AM,Level,1.039
5/23/2019 12:00:00 AM,Discharge,4.66
5/23/2019 12:00:00 AM,Level,1.03
5/24/2019 12:00:00 AM,Discharge,4.48
5/24/2019 12:00:00 AM,Level,1.015
5/25/2019 12:00:00 AM,Discharge,4.32
5/25/2019 12:00:00 AM,Level,1.002
5/26/2019 12:00:00 AM,Discharge,4.23
5/26/2019 12:00:00 AM,Level,0.994
5/27/2019 12:00:00 AM,Discharge,3.99
5/27/2019 12:00:00 AM,Level,0.974
5/28/2019 12:00:00 AM,Discharge,3.81
5/28/2019 12:00:00 AM,Level,0.958
5/29/2019 12:00:00 AM,Discharge,3.61
5/29/2019 12:00:00 AM,Level,0.941
5/30/2019 12:00:00 AM,Discharge,3.38
5/30/2019 12:00:00 AM,Level,0.92
5/31/2019 12:00:00 AM,Discharge,3.14
5/31/2019 12:00:00 AM,Level,0.897
6/1/2019 12:00:00 AM,Discharge,2.9
6/1/2019 12:00:00 AM,Level,0.875
6/2/2019 12:00:00 AM,Discharge,2.7
6/2/2019 12:00:00 AM,Level,0.854
6/3/2019 12:00:00 AM,Discharge,2.55
6/3/2019 12:00:00 AM,Level,0.839
6/4/2019 12:00:00 AM,Discharge,2.39
6/4/2019 12:00:00 AM,Level,0.824
6/5/2019 12:00:00 AM,Discharge,2.26
6/5/2019 12:00:00 AM,Level,0.809
6/6/2019 12:00:00 AM,Discharge,2.14
6/6/2019 12:00:00 AM,Level,0.797
6/7/2019 12:00:00 AM,Discharge,2.04
6/7/2019 12:00:00 AM,Level,0.786
6/8/2019 12:00:00 AM,Discharge,1.99
6/8/2019 12:00:00 AM,Level,0.78
6/9/2019 12:00:00 AM,Discharge,1.9
6/9/2019 12:00:00 AM,Level,0.77
6/10/2019 12:00:00 AM,Discharge,1.81
6/10/2019 12:00:00 AM,Level,0.76
6/11/2019 12:00:00 AM,Discharge,1.72
6/11/2019 12:00:00 AM,Level,0.75
6/12/2019 12:00:00 AM,Discharge,1.66
6/12/2019 12:00:00 AM,Level,0.742
6/13/2019 12:00:00 AM,Discharge,1.58
6/13/2019 12:00:00 AM,Level,0.733
6/14/2019 12:00:00 AM,Discharge,1.5
6/14/2019 12:00:00 AM,Level,0.723
6/15/2019 12:00:00 AM,Discharge,1.4
6/15/2019 12:00:00 AM,Level,0.71
6/16/2019 12:00:00 AM,Discharge,1.32
6/16/2019 12:00:00 AM,Level,0.7
6/17/2019 12:00:00 AM,Discharge,1.24
6/17/2019 12:00:00 AM,Level,0.689
6/18/2019 12:00:00 AM,Discharge,1.17
6/18/2019 12:00:00 AM,Level,0.68
6/19/2019 12:00:00 AM,Discharge,1.16
6/19/2019 12:00:00 AM,Level,0.679
6/20/2019 12:00:00 AM,Discharge,1.24
6/20/2019 12:00:00 AM,Level,0.689
6/21/2019 12:00:00 AM,Discharge,1.31
6/21/2019 12:00:00 AM,Level,0.698
6/22/2019 12:00:00 AM,Discharge,1.24
6/22/2019 12:00:00 AM,Level,0.689
6/23/2019 12:00:00 AM,Discharge,1.3
6/23/2019 12:00:00 AM,Level,0.697
6/24/2019 12:00:00 AM,Discharge,1.32
6/24/2019 12:00:00 AM,Level,0.699
6/25/2019 12:00:00 AM,Discharge,1.43
6/25/2019 12:00:00 AM,Level,0.714
6/26/2019 12:00:00 AM,Discharge,1.43
6/26/2019 12:00:00 AM,Level,0.714
6/27/2019 12:00:00 AM,Discharge,1.52
6/27/2019 12:00:00 AM,Level,0.725
6/28/2019 12:00:00 AM,Discharge,1.75
6/28/2019 12:00:00 AM,Level,0.753
6/29/2019 12:00:00 AM,Discharge,1.93
6/29/2019 12:00:00 AM,Level,0.773
6/30/2019 12:00:00 AM,Discharge,2.01
6/30/2019 12:00:00 AM,Level,0.783
7/1/2019 12:00:00 AM,Discharge,2.33
7/1/2019 12:00:00 AM,Level,0.817
7/2/2019 12:00:00 AM,Discharge,2.71
7/2/2019 12:00:00 AM,Level,0.856
7/3/2019 12:00:00 AM,Discharge,2.83
7/3/2019 12:00:00 AM,Level,0.868
7/4/2019 12:00:00 AM,Discharge,2.81
7/4/2019 12:00:00 AM,Level,0.866
7/5/2019 12:00:00 AM,Discharge,2.86
7/5/2019 12:00:00 AM,Level,0.871
7/6/2019 12:00:00 AM,Discharge,2.96
7/6/2019 12:00:00 AM,Level,0.88
7/7/2019 12:00:00 AM,Discharge,3.29
7/7/2019 12:00:00 AM,Level,0.911
7/8/2019 12:00:00 AM,Discharge,3.76
7/8/2019 12:00:00 AM,Level,0.954
7/9/2019 12:00:00 AM,Discharge,4.18
7/9/2019 12:00:00 AM,Level,0.99
7/10/2019 12:00:00 AM,Discharge,4.47
7/10/2019 12:00:00 AM,Level,1.014
7/11/2019 12:00:00 AM,Discharge,4.46
7/11/2019 12:00:00 AM,Level,1.013
7/12/2019 12:00:00 AM,Discharge,4.16
7/12/2019 12:00:00 AM,Level,0.988
7/13/2019 12:00:00 AM,Discharge,3.78
7/13/2019 12:00:00 AM,Level,0.957
7/14/2019 12:00:00 AM,Discharge,3.5
7/14/2019 12:00:00 AM,Level,0.933
7/15/2019 12:00:00 AM,Discharge,3.33
7/15/2019 12:00:00 AM,Level,0.918
7/16/2019 12:00:00 AM,Discharge,3.18
7/16/2019 12:00:00 AM,Level,0.904
7/17/2019 12:00:00 AM,Discharge,3.05
7/17/2019 12:00:00 AM,Level,0.892
7/18/2019 12:00:00 AM,Discharge,3.1
7/18/2019 12:00:00 AM,Level,0.897
7/19/2019 12:00:00 AM,Discharge,3.29
7/19/2019 12:00:00 AM,Level,0.914
7/20/2019 12:00:00 AM,Discharge,3.47
7/20/2019 12:00:00 AM,Level,0.93
7/21/2019 12:00:00 AM,Discharge,3.79
7/21/2019 12:00:00 AM,Level,0.957
7/22/2019 12:00:00 AM,Discharge,4.03
7/22/2019 12:00:00 AM,Level,0.978
7/23/2019 12:00:00 AM,Discharge,3.93
7/23/2019 12:00:00 AM,Level,0.97
7/24/2019 12:00:00 AM,Discharge,3.88
7/24/2019 12:00:00 AM,Level,0.966
7/25/2019 12:00:00 AM,Discharge,3.67
7/25/2019 12:00:00 AM,Level,0.948
7/26/2019 12:00:00 AM,Discharge,3.28
7/26/2019 12:00:00 AM,Level,0.913
7/27/2019 12:00:00 AM,Discharge,3.04
7/27/2019 12:00:00 AM,Level,0.891
7/28/2019 12:00:00 AM,Discharge,2.8
7/28/2019 12:00:00 AM,Level,0.869
7/29/2019 12:00:00 AM,Discharge,2.56
7/29/2019 12:00:00 AM,Level,0.846
7/30/2019 12:00:00 AM,Discharge,2.36
7/30/2019 12:00:00 AM,Level,0.825
7/31/2019 12:00:00 AM,Discharge,2.17
7/31/2019 12:00:00 AM,Level,0.805
8/1/2019 12:00:00 AM,Discharge,1.99
8/1/2019 12:00:00 AM,Level,0.787
8/2/2019 12:00:00 AM,Discharge,1.86
8/2/2019 12:00:00 AM,Level,0.772
8/3/2019 12:00:00 AM,Discharge,1.73
8/3/2019 12:00:00 AM,Level,0.758
8/4/2019 12:00:00 AM,Discharge,1.62
8/4/2019 12:00:00 AM,Level,0.745
8/5/2019 12:00:00 AM,Discharge,1.51
8/5/2019 12:00:00 AM,Level,0.732
8/6/2019 12:00:00 AM,Discharge,1.39
8/6/2019 12:00:00 AM,Level,0.717
8/7/2019 12:00:00 AM,Discharge,1.28
8/7/2019 12:00:00 AM,Level,0.704
8/8/2019 12:00:00 AM,Discharge,1.19
8/8/2019 12:00:00 AM,Level,0.692
8/9/2019 12:00:00 AM,Discharge,1.1
8/9/2019 12:00:00 AM,Level,0.679
8/10/2019 12:00:00 AM,Discharge,1.02
8/10/2019 12:00:00 AM,Level,0.669
8/11/2019 12:00:00 AM,Discharge,1.07
8/11/2019 12:00:00 AM,Level,0.675
8/12/2019 12:00:00 AM,Discharge,1.05
8/12/2019 12:00:00 AM,Level,0.673
8/13/2019 12:00:00 AM,Discharge,1.02
8/13/2019 12:00:00 AM,Level,0.67
8/14/2019 12:00:00 AM,Discharge,1.02
8/14/2019 12:00:00 AM,Level,0.669
8/15/2019 12:00:00 AM,Discharge,1
8/15/2019 12:00:00 AM,Level,0.666
8/16/2019 12:00:00 AM,Discharge,0.983
8/16/2019 12:00:00 AM,Level,0.663
8/17/2019 12:00:00 AM,Discharge,0.971
8/17/2019 12:00:00 AM,Level,0.661
8/18/2019 12:00:00 AM,Discharge,0.921
8/18/2019 12:00:00 AM,Level,0.654
8/19/2019 12:00:00 AM,Discharge,0.896
8/19/2019 12:00:00 AM,Level,0.65
8/20/2019 12:00:00 AM,Discharge,0.87
8/20/2019 12:00:00 AM,Level,0.646
8/21/2019 12:00:00 AM,Discharge,0.849
8/21/2019 12:00:00 AM,Level,0.642
8/22/2019 12:00:00 AM,Discharge,0.836
8/22/2019 12:00:00 AM,Level,0.64
8/23/2019 12:00:00 AM,Discharge,0.878
8/23/2019 12:00:00 AM,Level,0.646
8/24/2019 12:00:00 AM,Discharge,0.885
8/24/2019 12:00:00 AM,Level,0.647
8/25/2019 12:00:00 AM,Discharge,0.95
8/25/2019 12:00:00 AM,Level,0.657
8/26/2019 12:00:00 AM,Discharge,0.886
8/26/2019 12:00:00 AM,Level,0.647
8/27/2019 12:00:00 AM,Discharge,0.846
8/27/2019 12:00:00 AM,Level,0.641
8/28/2019 12:00:00 AM,Discharge,0.836
8/28/2019 12:00:00 AM,Level,0.639
8/29/2019 12:00:00 AM,Discharge,0.81
8/29/2019 12:00:00 AM,Level,0.635
8/30/2019 12:00:00 AM,Discharge,0.809
8/30/2019 12:00:00 AM,Level,0.634
8/31/2019 12:00:00 AM,Discharge,0.798
8/31/2019 12:00:00 AM,Level,0.632
9/1/2019 12:00:00 AM,Discharge,0.782
9/1/2019 12:00:00 AM,Level,0.63
9/2/2019 12:00:00 AM,Discharge,0.772
9/2/2019 12:00:00 AM,Level,0.628
9/3/2019 12:00:00 AM,Discharge,0.763
9/3/2019 12:00:00 AM,Level,0.626
9/4/2019 12:00:00 AM,Discharge,0.755
9/4/2019 12:00:00 AM,Level,0.625
9/5/2019 12:00:00 AM,Discharge,0.779
9/5/2019 12:00:00 AM,Level,0.628
9/6/2019 12:00:00 AM,Discharge,0.778
9/6/2019 12:00:00 AM,Level,0.628
9/7/2019 12:00:00 AM,Discharge,0.829
9/7/2019 12:00:00 AM,Level,0.635
9/8/2019 12:00:00 AM,Discharge,0.962
9/8/2019 12:00:00 AM,Level,0.655
9/9/2019 12:00:00 AM,Discharge,0.999
9/9/2019 12:00:00 AM,Level,0.661
9/10/2019 12:00:00 AM,Discharge,0.947
9/10/2019 12:00:00 AM,Level,0.653
9/11/2019 12:00:00 AM,Discharge,0.892
9/11/2019 12:00:00 AM,Level,0.645
9/12/2019 12:00:00 AM,Discharge,0.878
9/12/2019 12:00:00 AM,Level,0.642
9/13/2019 12:00:00 AM,Discharge,0.865
9/13/2019 12:00:00 AM,Level,0.64
9/14/2019 12:00:00 AM,Discharge,0.849
9/14/2019 12:00:00 AM,Level,0.637
9/15/2019 12:00:00 AM,Discharge,0.864
9/15/2019 12:00:00 AM,Level,0.64
9/16/2019 12:00:00 AM,Discharge,0.86
9/16/2019 12:00:00 AM,Level,0.639
9/17/2019 12:00:00 AM,Discharge,0.866
9/17/2019 12:00:00 AM,Level,0.639
9/18/2019 12:00:00 AM,Discharge,0.874
9/18/2019 12:00:00 AM,Level,0.64
9/19/2019 12:00:00 AM,Discharge,0.87
9/19/2019 12:00:00 AM,Level,0.64
9/20/2019 12:00:00 AM,Discharge,0.873
9/20/2019 12:00:00 AM,Level,0.64
9/21/2019 12:00:00 AM,Discharge,0.865
9/21/2019 12:00:00 AM,Level,0.638
9/22/2019 12:00:00 AM,Discharge,0.908
9/22/2019 12:00:00 AM,Level,0.645
9/23/2019 12:00:00 AM,Discharge,0.95
9/23/2019 12:00:00 AM,Level,0.651
9/24/2019 12:00:00 AM,Discharge,0.901
9/24/2019 12:00:00 AM,Level,0.643
9/25/2019 12:00:00 AM,Discharge,0.883
9/25/2019 12:00:00 AM,Level,0.64
9/26/2019 12:00:00 AM,Discharge,0.962
9/26/2019 12:00:00 AM,Level,0.652
9/27/2019 12:00:00 AM,Discharge,0.96
9/27/2019 12:00:00 AM,Level,0.651
9/28/2019 12:00:00 AM,Discharge,0.944
9/28/2019 12:00:00 AM,Level,0.649
9/29/2019 12:00:00 AM,Discharge,0.915
9/29/2019 12:00:00 AM,Level,0.644
9/30/2019 12:00:00 AM,Discharge,0.915
9/30/2019 12:00:00 AM,Level,0.644
10/1/2019 12:00:00 AM,Discharge,0.924
10/1/2019 12:00:00 AM,Level,0.645
10/2/2019 12:00:00 AM,Discharge,0.922
10/2/2019 12:00:00 AM,Level,0.645
10/3/2019 12:00:00 AM,Discharge,0.923
10/3/2019 12:00:00 AM,Level,0.645
10/4/2019 12:00:00 AM,Discharge,0.916
10/4/2019 12:00:00 AM,Level,0.644
10/5/2019 12:00:00 AM,Discharge,0.915
10/5/2019 12:00:00 AM,Level,0.644
10/6/2019 12:00:00 AM,Discharge,0.919
10/6/2019 12:00:00 AM,Level,0.644
10/7/2019 12:00:00 AM,Discharge,0.942
10/7/2019 12:00:00 AM,Level,0.648
10/8/2019 12:00:00 AM,Discharge,0.974
10/8/2019 12:00:00 AM,Level,0.652
10/9/2019 12:00:00 AM,Discharge,0.96
10/9/2019 12:00:00 AM,Level,0.65
10/10/2019 12:00:00 AM,Discharge,0.947
10/10/2019 12:00:00 AM,Level,0.648
10/11/2019 12:00:00 AM,Discharge,0.952
10/11/2019 12:00:00 AM,Level,0.649
10/12/2019 12:00:00 AM,Discharge,0.961
10/12/2019 12:00:00 AM,Level,0.65
10/13/2019 12:00:00 AM,Discharge,0.972
10/13/2019 12:00:00 AM,Level,0.652
10/14/2019 12:00:00 AM,Discharge,0.967
10/14/2019 12:00:00 AM,Level,0.651
10/15/2019 12:00:00 AM,Discharge,0.971
10/15/2019 12:00:00 AM,Level,0.652
10/16/2019 12:00:00 AM,Discharge,0.986
10/16/2019 12:00:00 AM,Level,0.654
10/17/2019 12:00:00 AM,Discharge,1
10/17/2019 12:00:00 AM,Level,0.656
10/18/2019 12:00:00 AM,Discharge,0.993
10/18/2019 12:00:00 AM,Level,0.655
10/19/2019 12:00:00 AM,Discharge,0.998
10/19/2019 12:00:00 AM,Level,0.656
10/20/2019 12:00:00 AM,Discharge,1
10/20/2019 12:00:00 AM,Level,0.656
10/21/2019 12:00:00 AM,Discharge,1
10/21/2019 12:00:00 AM,Level,0.657
10/22/2019 12:00:00 AM,Discharge,1.01
10/22/2019 12:00:00 AM,Level,0.657
10/23/2019 12:00:00 AM,Discharge,1.02
10/23/2019 12:00:00 AM,Level,0.658
10/24/2019 12:00:00 AM,Discharge,1.02
10/24/2019 12:00:00 AM,Level,0.66
10/25/2019 12:00:00 AM,Discharge,1.06
10/25/2019 12:00:00 AM,Level,0.664
10/26/2019 12:00:00 AM,Discharge,1.05
10/26/2019 12:00:00 AM,Level,0.663
10/27/2019 12:00:00 AM,Discharge,1.04
10/27/2019 12:00:00 AM,Level,0.661
10/28/2019 12:00:00 AM,Discharge,1.03
10/28/2019 12:00:00 AM,Level,0.66
10/29/2019 12:00:00 AM,Discharge,0.985
10/29/2019 12:00:00 AM,Level,0.654
10/30/2019 12:00:00 AM,Discharge,0.996
10/30/2019 12:00:00 AM,Level,0.655
10/31/2019 12:00:00 AM,Discharge,1.01
10/31/2019 12:00:00 AM,Level,0.658
11/1/2019 12:00:00 AM,Discharge,1
11/1/2019 12:00:00 AM,Level,0.656
11/2/2019 12:00:00 AM,Discharge,1.01
11/2/2019 12:00:00 AM,Level,0.658
11/3/2019 12:00:00 AM,Discharge,1.01
11/3/2019 12:00:00 AM,Level,0.658
11/4/2019 12:00:00 AM,Discharge,1.07
11/4/2019 12:00:00 AM,Level,0.666
11/5/2019 12:00:00 AM,Discharge,1.06
11/5/2019 12:00:00 AM,Level,0.664
11/6/2019 12:00:00 AM,Discharge,1.02
11/6/2019 12:00:00 AM,Level,0.66
11/7/2019 12:00:00 AM,Discharge,1.02
11/7/2019 12:00:00 AM,Level,0.658
11/8/2019 12:00:00 AM,Discharge,1.02
11/8/2019 12:00:00 AM,Level,0.659
11/9/2019 12:00:00 AM,Discharge,1.05
11/9/2019 12:00:00 AM,Level,0.663
11/10/2019 12:00:00 AM,Discharge,1.08
11/10/2019 12:00:00 AM,Level,0.667
11/11/2019 12:00:00 AM,Discharge,1.07
11/11/2019 12:00:00 AM,Level,0.665
11/12/2019 12:00:00 AM,Discharge,1.16
11/12/2019 12:00:00 AM,Level,0.679
11/13/2019 12:00:00 AM,Discharge,1.17
11/13/2019 12:00:00 AM,Level,0.68
11/14/2019 12:00:00 AM,Discharge,1.33
11/14/2019 12:00:00 AM,Level,0.701
11/15/2019 12:00:00 AM,Discharge,1.7
11/15/2019 12:00:00 AM,Level,0.747
11/16/2019 12:00:00 AM,Discharge,1.99
11/16/2019 12:00:00 AM,Level,0.78
11/17/2019 12:00:00 AM,Discharge,2.12
11/17/2019 12:00:00 AM,Level,0.794
11/18/2019 12:00:00 AM,Discharge,2.19
11/18/2019 12:00:00 AM,Level,0.802
11/19/2019 12:00:00 AM,Discharge,2.26
11/19/2019 12:00:00 AM,Level,0.809
11/20/2019 12:00:00 AM,Discharge,2.29
11/20/2019 12:00:00 AM,Level,0.813
11/21/2019 12:00:00 AM,Discharge,2.31
11/21/2019 12:00:00 AM,Level,0.815
11/22/2019 12:00:00 AM,Discharge,2.25
11/22/2019 12:00:00 AM,Level,0.808
11/23/2019 12:00:00 AM,Discharge,2.17
11/23/2019 12:00:00 AM,Level,0.8
11/24/2019 12:00:00 AM,Discharge,2.14
11/24/2019 12:00:00 AM,Level,0.797
11/25/2019 12:00:00 AM,Discharge,2.14
11/25/2019 12:00:00 AM,Level,0.797
11/26/2019 12:00:00 AM,Discharge,2.07
11/26/2019 12:00:00 AM,Level,0.789
11/27/2019 12:00:00 AM,Discharge,1.94
11/27/2019 12:00:00 AM,Level,0.775
11/28/2019 12:00:00 AM,Discharge,1.59
11/28/2019 12:00:00 AM,Level,0.841
11/29/2019 12:00:00 AM,Discharge,1.11
11/29/2019 12:00:00 AM,Level,0.972
11/30/2019 12:00:00 AM,Discharge,0.987
11/30/2019 12:00:00 AM,Level,0.942
12/1/2019 12:00:00 AM,Discharge,1.08
12/1/2019 12:00:00 AM,Level,0.796
12/2/2019 12:00:00 AM,Discharge,1.1
12/2/2019 12:00:00 AM,Level,0.785
12/3/2019 12:00:00 AM,Discharge,1.03
12/3/2019 12:00:00 AM,Level,0.661
12/4/2019 12:00:00 AM,Discharge,1.04
12/4/2019 12:00:00 AM,Level,0.662
12/5/2019 12:00:00 AM,Discharge,1.07
12/5/2019 12:00:00 AM,Level,0.666
12/6/2019 12:00:00 AM,Discharge,1.12
12/6/2019 12:00:00 AM,Level,0.673
12/7/2019 12:00:00 AM,Discharge,1.16
12/7/2019 12:00:00 AM,Level,0.678
12/8/2019 12:00:00 AM,Discharge,1.14
12/8/2019 12:00:00 AM,Level,0.676
12/9/2019 12:00:00 AM,Discharge,1.12
12/9/2019 12:00:00 AM,Level,0.672
12/10/2019 12:00:00 AM,Discharge,1.09
12/10/2019 12:00:00 AM,Level,0.669
12/11/2019 12:00:00 AM,Discharge,1.06
12/11/2019 12:00:00 AM,Level,0.665
12/12/2019 12:00:00 AM,Discharge,1.04
12/12/2019 12:00:00 AM,Level,0.661
12/13/2019 12:00:00 AM,Discharge,1.01
12/13/2019 12:00:00 AM,Level,0.658
12/14/2019 12:00:00 AM,Discharge,0.993
12/14/2019 12:00:00 AM,Level,0.655
12/15/2019 12:00:00 AM,Discharge,0.986
12/15/2019 12:00:00 AM,Level,0.654
12/16/2019 12:00:00 AM,Discharge,0.973
12/16/2019 12:00:00 AM,Level,0.652
12/17/2019 12:00:00 AM,Discharge,0.956
